age,gender,living,edu,exedu,married,income,happiness,status,party,health,y2018,y2016,logincome
33,1,0,7,-8,1,10800,1,2,-8,2,1,0,4.033423755
28,1,1,5,-8,0,50000,1,5,5,3,1,0,4.698970004
33,1,1,4,-8,1,40000,1,4,5,4,1,0,4.602059991
31,1,0,6,-8,1,42000,1,4,5,3,1,0,4.62324929
42,1,1,3,-8,1,40000,0,1,5,2,1,0,4.602059991
32,1,0,5,-8,1,50000,1,3,5,3,1,0,4.698970004
37,1,0,5,-8,1,32900,1,4,1,3,1,0,4.517195898
30,1,1,4,-8,1,39600,1,3,5,2,1,0,4.597695186
28,1,1,4,-8,1,37000,1,3,5,2,1,0,4.568201724
29,0,0,6,-8,1,20000,1,3,5,1,1,0,4.301029996
32,0,0,6,-8,1,30000,1,3,5,3,1,0,4.477121255
29,0,0,7,-8,1,36000,1,3,1,3,1,0,4.556302501
38,1,1,4,-8,1,22500,1,3,5,2,1,0,4.352182518
34,0,0,7,-8,1,39600,1,3,-8,3,1,0,4.597695186
32,0,0,7,-8,1,15000,1,3,5,3,1,0,4.176091259
32,0,1,7,-8,1,60000,1,4,5,3,1,0,4.77815125
25,0,1,7,-8,1,55000,1,1,5,1,1,0,4.740362689
31,1,0,6,-8,1,75000,1,3,-8,2,1,0,4.875061263
33,1,1,3,-8,1,15000,1,3,5,3,1,0,4.176091259
29,1,1,4,-8,1,6000,1,3,5,2,1,0,3.77815125
30,1,1,4,-8,1,62000,1,3,5,1,1,0,4.792391689
69,1,1,4,-8,1,12000,1,4,5,5,1,0,4.079181246
31,1,1,4,-8,1,54000,1,3,5,1,1,0,4.73239376
31,0,1,7,-8,1,42000,1,2,5,4,1,0,4.62324929
31,0,0,6,-8,1,25000,1,3,5,3,1,0,4.397940009
27,1,1,3,-8,1,20000,1,2,5,4,1,0,4.301029996
33,1,1,8,-8,1,150000,1,3,-8,3,1,0,5.176091259
33,1,1,4,-8,1,60000,1,2,5,3,1,0,4.77815125
22,1,1,4,5,1,56400,1,3,5,1,1,0,4.751279104
36,1,1,5,-8,1,25000,1,3,5,3,1,0,4.397940009
26,1,0,4,-8,1,60800,1,2,5,3,1,0,4.783903579
31,1,0,6,-8,1,300000,1,4,5,3,1,0,5.477121255
34,0,0,6,-8,1,49300,1,3,5,3,1,0,4.692846919
30,1,1,4,-8,1,78000,1,2,5,1,1,0,4.892094603
27,0,1,4,-8,1,40100,1,2,5,3,1,0,4.603144373
22,0,1,4,5,1,2700,1,4,5,2,1,0,3.431363764
29,1,1,5,-8,1,36000,1,3,5,3,1,0,4.556302501
39,0,1,4,-8,1,3100,1,3,5,2,1,0,3.491361694
42,1,0,6,-8,1,54000,1,3,5,2,1,0,4.73239376
38,1,1,5,-8,1,132000,1,2,5,3,1,0,5.120573931
34,0,0,4,-8,1,36000,1,2,5,3,1,0,4.556302501
32,1,0,7,-8,1,144000,1,3,5,3,1,0,5.158362492
35,0,0,5,-8,1,44400,1,3,5,5,1,0,4.64738297
41,1,0,7,-8,1,60000,1,3,-8,2,1,0,4.77815125
37,0,0,7,-8,1,83760,1,3,5,3,1,0,4.923036669
29,1,1,4,-8,1,130000,1,2,5,1,1,0,5.113943352
23,0,1,4,7,0,19500,1,2,5,2,1,0,4.290034611
27,1,0,7,-8,0,90000,1,3,5,1,1,0,4.954242509
43,0,0,4,-8,1,42000,1,3,5,2,1,0,4.62324929
36,0,0,5,-8,0,44000,1,4,5,3,1,0,4.643452676
41,0,0,7,-8,1,100000,1,2,1,2,1,0,5
25,0,0,6,-8,0,60400,1,4,5,2,1,0,4.781036939
34,1,0,7,-8,1,100000,1,4,5,5,1,0,5
30,0,1,6,-8,1,100000,1,3,5,3,1,0,5
31,1,0,7,-8,1,130000,1,3,1,3,1,0,5.113943352
31,0,1,7,-8,1,110000,1,2,5,3,1,0,5.041392685
37,1,0,5,-8,0,71000,1,3,5,1,1,0,4.851258349
30,1,0,7,-8,0,500000,1,3,5,3,1,0,5.698970004
42,0,1,4,-8,1,30000,1,3,5,1,1,0,4.477121255
31,1,0,8,-8,1,200000,1,4,-8,2,1,0,5.301029996
31,0,0,7,-8,1,100000,1,3,5,3,1,0,5
34,0,0,6,-8,1,95000,1,3,5,3,1,0,4.977723605
30,0,0,7,-8,1,60000,1,3,-8,3,1,0,4.77815125
42,1,0,5,-8,0,60000,0,1,5,4,1,0,4.77815125
49,1,0,5,-8,0,104000,1,3,5,2,1,0,5.017033339
37,1,0,7,-8,1,120000,1,3,-8,4,1,0,5.079181246
37,0,0,7,-8,1,90000,1,4,5,3,1,0,4.954242509
49,1,1,4,-8,1,75000,1,3,5,3,1,0,4.875061263
32,1,0,7,-8,1,97000,1,3,5,3,1,0,4.986771734
32,0,0,6,-8,1,60000,1,3,5,4,1,0,4.77815125
35,1,0,5,-8,1,20000,1,3,5,4,1,0,4.301029996
35,0,0,4,-8,1,36000,1,3,5,3,1,0,4.556302501
40,0,0,6,-8,1,100000,1,2,5,4,1,0,5
34,1,0,4,-8,1,50000,1,3,5,1,1,0,4.698970004
32,0,1,7,-8,1,300000,1,3,5,3,1,0,5.477121255
34,1,0,7,-8,1,100000,1,3,5,3,1,0,5
49,1,0,5,-8,1,30000,0,1,5,3,1,0,4.477121255
41,1,0,4,-8,1,75000,1,3,5,3,1,0,4.875061263
41,1,0,5,-8,1,70000,1,3,-8,3,1,0,4.84509804
33,0,1,5,-8,1,250000,1,3,5,3,1,0,5.397940009
29,0,0,6,-8,1,19900,1,3,5,3,1,0,4.298853076
24,1,0,7,8,0,50000,1,5,5,3,1,0,4.698970004
30,0,0,7,-8,1,100000,1,1,5,3,1,0,5
27,1,0,6,-8,0,72500,1,3,5,3,1,0,4.860338007
23,1,0,5,7,0,20000,1,3,5,3,1,0,4.301029996
31,0,0,6,-8,1,60000,1,3,5,2,1,0,4.77815125
25,1,0,5,-8,0,12000,1,3,5,1,1,0,4.079181246
33,1,0,9,-8,0,90000,1,3,5,3,1,0,4.954242509
37,0,0,7,-8,1,7000,1,3,5,2,1,0,3.84509804
41,1,1,7,-8,1,240000,1,3,5,3,1,0,5.380211242
44,0,0,4,-8,1,44500,1,3,5,2,1,0,4.648360011
24,1,0,6,6,0,68000,1,3,5,2,1,0,4.832508913
35,1,0,6,-8,0,70000,1,3,5,3,1,0,4.84509804
31,1,0,6,-8,0,70000,1,1,5,3,1,0,4.84509804
34,1,0,7,-8,1,102000,1,3,5,3,1,0,5.008600172
33,0,0,7,-8,1,63000,1,3,5,3,1,0,4.799340549
29,1,0,6,-8,0,115000,1,1,5,3,1,0,5.06069784
35,0,0,7,-8,1,500000,1,4,-8,2,1,0,5.698970004
27,1,0,7,-8,1,80000,1,3,5,2,1,0,4.903089987
36,1,0,5,-8,0,57200,0,1,5,3,1,0,4.757396029
24,0,0,6,7,0,76000,1,3,5,4,1,0,4.880813592
32,0,0,7,-8,1,36000,1,4,5,2,1,0,4.556302501
23,0,1,5,5,0,60000,1,3,5,3,1,0,4.77815125
29,0,0,7,-8,1,90000,1,3,5,3,1,0,4.954242509
28,1,0,8,-8,0,9600,1,2,5,2,1,0,3.982271233
30,0,1,7,-8,0,50000,1,1,-8,3,1,0,4.698970004
33,1,1,4,-8,1,80000,1,1,5,3,1,0,4.903089987
31,0,1,5,-8,1,42000,1,4,5,2,1,0,4.62324929
25,0,0,7,-8,1,120000,1,4,5,2,1,0,5.079181246
25,0,0,6,-8,0,72000,1,3,5,3,1,0,4.857332496
36,1,0,6,-8,1,66300,1,3,5,3,1,0,4.821513528
36,0,0,7,-8,1,72000,1,3,5,4,1,0,4.857332496
20,0,0,5,5,0,4000,1,3,5,3,1,0,3.602059991
25,0,0,7,-8,1,200000,1,3,5,2,1,0,5.301029996
26,1,0,7,-8,0,80000,0,2,5,5,1,0,4.903089987
23,1,0,6,6,0,43200,1,3,5,2,1,0,4.635483747
31,1,0,7,-8,1,220000,1,3,5,3,1,0,5.342422681
43,0,0,7,-8,1,120000,1,2,5,4,1,0,5.079181246
27,1,0,7,-8,0,54000,1,4,5,3,1,0,4.73239376
39,1,0,7,-8,1,230000,1,3,5,3,1,0,5.361727836
39,0,0,7,-8,1,290000,1,4,-8,2,1,0,5.462397998
39,1,0,8,-8,1,350000,1,3,-8,3,1,0,5.544068044
42,0,0,6,-8,1,200000,1,3,5,3,1,0,5.301029996
44,1,0,7,-8,1,170000,1,3,-8,4,1,0,5.230448921
36,1,0,7,-8,1,120000,1,3,5,2,1,0,5.079181246
42,0,0,4,-8,1,35000,1,1,5,5,1,0,4.544068044
42,1,0,7,-8,1,90000,0,2,5,5,1,0,4.954242509
41,0,0,7,-8,1,91000,1,3,5,3,1,0,4.959041392
30,1,0,7,-8,0,170000,1,2,-8,2,1,0,5.230448921
40,0,0,7,-8,1,100000,1,3,-8,3,1,0,5
35,1,0,7,-8,1,96000,1,3,5,3,1,0,4.982271233
38,0,0,8,-8,1,250000,1,3,-8,3,1,0,5.397940009
35,1,0,7,-8,1,147000,1,3,5,3,1,0,5.167317335
35,0,0,6,-8,1,25000,1,1,5,3,1,0,4.397940009
32,0,0,5,-8,1,50000,1,3,5,3,1,0,4.698970004
29,1,0,7,-8,0,144000,1,3,-8,3,1,0,5.158362492
39,0,0,7,-8,1,100000,1,3,5,3,1,0,5
31,1,1,7,-8,1,250000,1,3,5,2,1,0,5.397940009
21,1,0,5,9,0,15000,1,1,5,5,1,0,4.176091259
42,0,0,3,-8,1,25300,1,1,5,3,1,0,4.403120521
18,0,0,5,6,0,17000,1,3,5,3,1,0,4.230448921
31,1,0,7,-8,1,60000,1,3,5,3,1,0,4.77815125
33,0,0,6,-8,1,49500,1,4,5,3,1,0,4.694605199
38,1,0,4,-8,1,29040,1,2,5,3,1,0,4.462996612
38,0,0,4,-8,1,33740,1,3,5,3,1,0,4.528145078
44,0,0,4,-8,0,26400,0,1,5,3,1,0,4.421603927
21,1,0,6,6,0,80000,1,3,5,2,1,0,4.903089987
39,0,0,6,-8,1,100000,1,2,5,4,1,0,5
44,1,0,5,-8,1,45450,1,2,5,3,1,0,4.657533888
28,1,0,7,-8,1,70000,1,4,5,3,1,0,4.84509804
28,0,0,7,-8,1,80000,1,3,5,3,1,0,4.903089987
31,0,0,7,-8,1,60000,1,3,-8,3,1,0,4.77815125
27,1,0,7,-8,1,60000,1,1,5,2,1,0,4.77815125
37,0,0,6,-8,1,75000,1,3,5,3,1,0,4.875061263
37,1,0,6,-8,1,160000,1,3,5,3,1,0,5.204119983
26,1,0,7,-8,0,30000,1,4,5,3,1,0,4.477121255
33,0,0,8,-8,0,120000,1,3,5,3,1,0,5.079181246
38,1,0,6,-8,1,70000,1,3,5,3,1,0,4.84509804
35,0,0,6,-8,1,75040,1,3,5,3,1,0,4.875292825
36,1,0,7,-8,1,280000,1,3,5,1,1,0,5.447158031
37,0,0,6,-8,1,130000,1,2,5,3,1,0,5.113943352
42,1,0,5,-8,1,55000,1,3,-8,3,1,0,4.740362689
28,0,0,7,-8,0,110000,1,3,5,1,1,0,5.041392685
42,1,0,5,-8,1,45000,1,3,5,4,1,0,4.653212514
43,0,1,4,-8,1,62300,1,4,5,1,1,0,4.794488047
42,0,0,6,-8,0,70000,0,1,5,5,1,0,4.84509804
19,1,0,5,7,0,24000,1,2,5,2,1,0,4.380211242
31,0,1,7,-8,0,144000,1,2,5,3,1,0,5.158362492
44,1,0,7,-8,1,60000,1,3,-8,2,1,0,4.77815125
40,0,1,6,-8,0,130000,1,3,5,3,1,0,5.113943352
41,1,1,4,-8,1,45000,1,2,5,2,1,0,4.653212514
40,0,1,4,-8,1,27020,1,4,5,5,1,0,4.431685345
44,1,1,4,-8,1,45000,1,3,5,4,1,0,4.653212514
41,1,1,3,-8,1,50000,1,5,-8,1,1,0,4.698970004
36,1,1,4,-8,1,84000,1,3,5,3,1,0,4.924279286
34,0,1,5,-8,1,81600,1,2,5,3,1,0,4.911690159
34,0,1,5,-8,1,70000,1,2,5,4,1,0,4.84509804
37,1,0,6,-8,1,80000,1,3,5,3,1,0,4.903089987
56,0,0,5,-8,1,31200,1,4,5,3,1,0,4.494154594
31,1,0,7,-8,1,100000,1,4,5,5,1,0,5
40,1,1,6,-8,1,60000,0,2,5,3,1,0,4.77815125
63,0,0,3,-8,1,2000,1,3,5,3,1,0,3.301029996
36,0,0,5,-8,1,25000,1,2,5,4,1,0,4.397940009
39,1,1,5,-8,1,70000,1,3,5,3,1,0,4.84509804
37,0,0,4,-8,1,40000,1,3,5,3,1,0,4.602059991
38,1,1,5,-8,1,150000,1,2,5,3,1,0,5.176091259
37,0,0,6,-8,1,97000,1,3,5,3,1,0,4.986771734
41,1,1,4,-8,1,55000,1,2,5,3,1,0,4.740362689
36,0,0,4,-8,1,111200,1,2,5,3,1,0,5.046104787
45,0,1,0,-8,1,66810,1,3,5,3,1,0,4.824841472
51,1,1,3,-8,1,46000,1,2,5,2,1,0,4.662757832
23,1,1,7,7,0,50000,1,3,5,2,1,0,4.698970004
38,1,0,7,-8,1,140000,1,3,5,3,1,0,5.146128036
25,1,0,6,-8,0,48000,1,3,5,3,1,0,4.681241237
36,0,0,6,-8,1,45600,1,3,5,3,1,0,4.658964843
37,1,0,5,-8,1,92000,1,3,5,3,1,0,4.963787827
34,1,0,8,-8,1,500000,1,3,-8,3,1,0,5.698970004
29,0,0,7,-8,1,12000,1,4,-8,3,1,0,4.079181246
31,1,0,6,-8,1,120000,1,2,5,3,1,0,5.079181246
29,0,0,5,-8,1,73800,1,3,5,1,1,0,4.868056362
27,1,0,7,-8,0,130000,1,3,-8,3,1,0,5.113943352
36,0,0,6,-8,1,60000,1,2,5,3,1,0,4.77815125
38,1,0,6,-8,1,90000,1,3,5,3,1,0,4.954242509
30,1,0,6,-8,1,99000,1,3,5,3,1,0,4.995635195
35,0,0,7,-8,1,270000,1,3,5,3,1,0,5.431363764
31,0,0,7,-8,0,130000,1,3,5,2,1,0,5.113943352
31,1,0,6,-8,0,100000,1,2,5,3,1,0,5
31,1,0,7,-8,0,120000,1,3,5,2,1,0,5.079181246
23,0,0,7,7,0,63000,1,3,5,3,1,0,4.799340549
40,0,0,7,-8,0,82000,1,3,5,3,1,0,4.913813852
21,0,1,5,7,0,6000,1,3,5,3,1,0,3.77815125
36,0,0,7,-8,1,104000,1,3,5,3,1,0,5.017033339
37,1,0,8,-8,1,116000,1,4,5,3,1,0,5.064457989
36,1,1,4,-8,1,100000,0,2,5,3,1,0,5
35,1,0,7,-8,1,250000,1,2,5,3,1,0,5.397940009
28,1,0,7,-8,0,92000,1,2,5,3,1,0,4.963787827
32,0,0,7,-8,1,110000,1,3,-8,3,1,0,5.041392685
33,1,0,7,-8,1,80000,1,3,5,3,1,0,4.903089987
27,1,0,6,-8,1,70000,1,4,5,2,1,0,4.84509804
26,0,0,6,-8,1,70000,1,3,5,1,1,0,4.84509804
30,0,0,7,-8,1,120000,1,3,-8,2,1,0,5.079181246
26,0,0,6,-8,1,80000,1,3,5,3,1,0,4.903089987
34,1,1,6,-8,1,120000,1,2,5,2,1,0,5.079181246
26,1,1,7,-8,0,100000,1,3,5,3,1,0,5
43,1,0,4,-8,1,82000,1,4,5,3,1,0,4.913813852
43,0,0,4,-8,1,42580,1,1,5,3,1,0,4.629205657
41,0,0,5,-8,1,5500,1,1,5,3,1,0,3.740362689
39,0,0,7,-8,1,120000,1,3,5,3,1,0,5.079181246
37,1,0,5,-8,1,100000,1,3,5,3,1,0,5
27,0,0,5,-8,0,38500,1,1,5,5,1,0,4.58546073
36,1,0,6,-8,1,120000,1,3,5,3,1,0,5.079181246
32,0,0,6,-8,1,50000,1,3,-8,3,1,0,4.698970004
23,1,0,5,7,0,120000,1,1,5,1,1,0,5.079181246
31,0,0,7,-8,1,80000,1,2,5,3,1,0,4.903089987
36,1,0,6,-8,1,60000,1,3,5,3,1,0,4.77815125
31,0,0,7,-8,1,160000,1,3,1,4,1,0,5.204119983
40,1,0,7,-8,1,200000,1,3,5,3,1,0,5.301029996
39,0,0,7,-8,1,72000,1,3,5,3,1,0,4.857332496
35,1,0,6,-8,1,100000,1,3,5,2,1,0,5
35,0,0,6,-8,1,65000,1,4,5,2,1,0,4.812913357
33,1,0,4,-8,0,8000,1,2,5,3,1,0,3.903089987
36,1,0,5,-8,1,80000,1,3,-8,2,1,0,4.903089987
39,0,0,5,-8,1,36204,1,3,5,5,1,0,4.558756556
43,1,0,4,-8,1,60000,1,3,5,2,1,0,4.77815125
31,1,0,6,-8,1,200000,1,3,5,4,1,0,5.301029996
31,0,0,7,-8,1,100000,1,3,5,1,1,0,5
32,1,1,5,-8,1,100000,1,1,5,3,1,0,5
28,0,0,6,-8,1,26200,1,3,5,4,1,0,4.418301291
36,1,0,7,-8,1,135000,1,3,5,3,1,0,5.130333768
31,0,1,7,-8,1,50000,1,2,5,3,1,0,4.698970004
34,0,0,7,-8,1,150000,1,2,1,2,1,0,5.176091259
42,1,1,5,-8,1,80000,1,2,5,3,1,0,4.903089987
37,0,0,6,-8,1,60000,1,3,5,3,1,0,4.77815125
37,0,1,5,-8,1,30000,1,3,5,3,1,0,4.477121255
39,0,1,4,-8,1,40000,1,3,5,3,1,0,4.602059991
40,1,1,4,-8,1,48000,1,3,-8,3,1,0,4.681241237
28,1,1,4,-8,1,35000,1,3,5,2,1,0,4.544068044
50,0,1,3,-8,1,36000,1,3,5,3,1,0,4.556302501
30,0,1,4,-8,1,20000,1,2,5,3,1,0,4.301029996
26,1,1,5,-8,1,140000,1,2,5,1,1,0,5.146128036
39,1,1,4,-8,1,72000,1,3,5,2,1,0,4.857332496
25,1,1,4,-8,0,43800,0,1,5,2,1,0,4.641474111
32,1,0,7,-8,0,100000,1,3,5,3,1,0,5
26,0,0,7,-8,0,60000,1,3,5,3,1,0,4.77815125
42,1,0,4,-8,1,66000,1,3,5,3,1,0,4.819543936
43,0,0,4,-8,1,45000,1,3,5,1,1,0,4.653212514
37,0,0,5,-8,0,56500,1,4,5,3,1,0,4.752048448
42,1,0,7,-8,1,200000,1,3,5,3,1,0,5.301029996
37,0,0,6,-8,1,60000,1,4,5,3,1,0,4.77815125
36,1,0,6,-8,1,70000,1,5,5,3,1,0,4.84509804
36,0,0,7,-8,1,120000,1,4,1,2,1,0,5.079181246
22,1,0,7,8,0,25000,0,3,5,2,1,0,4.397940009
29,0,0,7,-8,1,110000,1,3,5,3,1,0,5.041392685
33,0,0,7,-8,1,76000,1,3,-8,3,1,0,4.880813592
34,1,0,7,-8,1,200000,1,2,5,3,1,0,5.301029996
33,0,0,7,-8,1,120000,1,3,5,3,1,0,5.079181246
33,1,0,7,-8,1,200000,1,4,-8,3,1,0,5.301029996
39,0,0,7,-8,1,95000,1,3,5,4,1,0,4.977723605
36,1,0,5,-8,0,38600,1,3,5,3,1,0,4.586587305
39,1,0,4,-8,1,48000,1,3,5,3,1,0,4.681241237
37,0,0,4,-8,1,42000,1,3,5,3,1,0,4.62324929
31,0,0,5,-8,1,60000,1,3,5,3,1,0,4.77815125
31,1,0,5,-8,1,62400,1,1,5,3,1,0,4.79518459
35,1,1,4,-8,0,48000,1,3,5,3,1,0,4.681241237
27,1,0,6,-8,0,48000,1,4,5,3,1,0,4.681241237
25,1,1,6,-8,0,3000,1,3,5,1,1,0,3.477121255
21,1,0,5,5,0,60000,1,2,5,3,1,0,4.77815125
69,1,0,3,-8,1,18000,1,3,5,4,1,0,4.255272505
22,1,0,6,6,0,70400,1,2,5,2,1,0,4.847572659
26,1,1,6,-8,0,37800,1,3,5,4,1,0,4.5774918
47,1,1,4,-8,1,70000,1,5,5,4,1,0,4.84509804
46,0,1,4,-8,1,42000,1,4,5,3,1,0,4.62324929
23,0,0,5,7,0,60000,1,4,5,1,1,0,4.77815125
28,1,0,6,-8,0,96000,1,3,5,5,1,0,4.982271233
37,1,0,4,-8,1,80000,1,3,5,2,1,0,4.903089987
29,0,1,4,-8,1,60000,1,3,5,2,1,0,4.77815125
27,0,0,5,-8,1,42000,1,3,5,1,1,0,4.62324929
28,0,1,7,-8,0,240000,1,4,5,1,1,0,5.380211242
28,0,1,4,-8,1,36000,1,3,5,2,1,0,4.556302501
30,1,1,5,-8,1,72000,1,3,5,2,1,0,4.857332496
44,0,1,10,-8,1,40000,1,5,5,2,1,0,4.602059991
67,0,0,3,-8,1,28800,1,2,5,4,1,0,4.459392488
55,1,0,0,-8,1,24000,1,3,5,3,1,0,4.380211242
56,0,0,3,-8,1,24000,1,3,5,4,1,0,4.380211242
32,1,0,5,-8,0,70000,1,4,5,2,1,0,4.84509804
25,0,0,6,-8,0,72400,1,3,5,3,1,0,4.859738566
28,0,0,6,-8,0,50000,1,4,-8,3,1,0,4.698970004
44,1,0,4,-8,1,40000,1,3,5,3,1,0,4.602059991
44,0,0,4,-8,1,25800,1,4,5,3,1,0,4.411619706
21,0,0,6,7,0,52000,1,4,5,3,1,0,4.716003344
27,0,1,5,-8,1,42000,1,3,5,3,1,0,4.62324929
30,1,0,7,-8,1,140000,1,3,5,3,1,0,5.146128036
39,1,0,4,-8,1,48000,1,3,5,3,1,0,4.681241237
65,0,0,0,-8,1,40000,1,3,5,4,1,0,4.602059991
41,0,0,5,-8,1,32000,1,3,5,3,1,0,4.505149978
32,1,0,5,-8,0,8000,1,3,5,4,1,0,3.903089987
32,0,0,5,-8,1,150000,1,3,5,1,1,0,5.176091259
44,0,0,4,-8,1,89000,1,3,5,3,1,0,4.949390007
23,0,0,6,7,0,30000,1,2,5,3,1,0,4.477121255
38,0,0,4,-8,1,45000,1,3,5,3,1,0,4.653212514
33,1,0,7,-8,1,60000,1,2,5,1,1,0,4.77815125
36,1,1,5,-8,1,40000,1,4,5,4,1,0,4.602059991
42,0,0,4,-8,1,18000,0,1,5,5,1,0,4.255272505
39,1,0,6,-8,1,135500,1,3,5,1,1,0,5.131939295
27,1,0,6,-8,1,45000,1,1,5,3,1,0,4.653212514
58,1,0,5,-8,1,64000,1,2,5,3,1,0,4.806179974
44,0,0,5,-8,1,37000,1,5,5,3,1,0,4.568201724
25,1,0,6,-8,1,60000,1,4,-8,1,1,0,4.77815125
34,0,0,7,-8,1,40000,1,3,5,3,1,0,4.602059991
35,1,0,7,-8,1,120000,1,3,5,3,1,0,5.079181246
26,1,0,6,-8,0,10500,1,1,5,3,1,0,4.021189299
31,1,0,7,-8,1,70000,1,2,5,3,1,0,4.84509804
32,1,0,6,-8,1,100000,1,4,5,3,1,0,5
41,0,0,4,-8,1,35000,1,3,5,3,1,0,4.544068044
71,0,0,0,-8,0,15300,1,4,5,1,1,0,4.184691431
43,0,0,5,-8,1,175000,1,3,5,3,1,0,5.243038049
40,0,0,4,-8,1,60000,1,4,5,3,1,0,4.77815125
40,1,0,5,-8,1,42000,1,3,5,4,1,0,4.62324929
50,0,0,0,-8,1,33000,1,3,5,2,1,0,4.51851394
35,1,0,8,-8,1,180000,1,3,5,2,1,0,5.255272505
22,1,0,5,7,0,50000,1,3,5,3,1,0,4.698970004
68,0,0,0,-8,0,30000,1,5,5,3,1,0,4.477121255
36,0,0,5,-8,1,50000,1,3,5,3,1,0,4.698970004
37,1,1,4,-8,1,60000,1,2,5,3,1,0,4.77815125
30,1,1,5,-8,1,60000,1,2,5,3,1,0,4.77815125
30,0,1,5,-8,1,60000,1,2,5,5,1,0,4.77815125
37,0,0,5,-8,1,52500,1,2,5,2,1,0,4.720159303
39,1,1,4,-8,1,80000,1,1,5,3,1,0,4.903089987
69,1,0,0,-8,1,20000,1,3,5,4,1,0,4.301029996
31,0,0,7,-8,1,60000,0,3,5,3,1,0,4.77815125
35,1,0,7,-8,1,100000,1,1,5,4,1,0,5
30,0,1,6,-8,1,70000,1,3,5,3,1,0,4.84509804
63,1,1,0,-8,1,36000,1,1,5,3,1,0,4.556302501
32,0,0,6,-8,1,3800,0,2,5,3,1,0,3.579783597
29,0,0,6,-8,0,80000,1,3,5,3,1,0,4.903089987
44,0,1,4,-8,1,30000,1,4,5,3,1,0,4.477121255
40,1,1,6,-8,1,25000,1,3,1,1,1,0,4.397940009
22,0,1,6,7,0,48000,1,3,5,2,1,0,4.681241237
38,0,0,6,-8,1,65000,1,3,5,3,1,0,4.812913357
40,1,0,6,-8,1,78000,1,2,5,3,1,0,4.892094603
42,1,0,4,-8,1,85000,1,3,5,3,1,0,4.929418926
59,1,1,4,-8,1,36800,1,3,5,2,1,0,4.565847819
57,0,1,3,-8,1,36000,1,2,5,3,1,0,4.556302501
34,0,1,7,-8,1,102000,1,3,5,2,1,0,5.008600172
33,1,0,6,-8,1,80000,1,3,5,2,1,0,4.903089987
38,0,1,4,-8,1,55000,1,2,5,3,1,0,4.740362689
23,0,0,6,7,0,60000,1,4,5,3,1,0,4.77815125
39,1,0,6,-8,1,40000,1,4,5,4,1,0,4.602059991
32,0,1,4,-8,1,30000,1,3,5,2,1,0,4.477121255
24,1,0,6,6,1,28000,1,3,5,4,1,0,4.447158031
40,1,1,4,-8,0,48000,1,2,5,3,1,0,4.681241237
36,0,1,6,-8,1,80000,1,2,5,5,1,0,4.903089987
36,1,0,5,-8,1,50000,1,3,5,2,1,0,4.698970004
41,0,1,3,-8,1,46000,1,3,5,3,1,0,4.662757832
42,1,1,4,-8,1,60000,1,2,5,4,1,0,4.77815125
37,0,1,5,-8,1,36000,1,4,5,3,1,0,4.556302501
41,1,0,6,-8,1,50000,1,3,5,1,1,0,4.698970004
44,1,1,5,-8,1,102000,1,3,5,4,1,0,5.008600172
46,0,0,0,-8,1,50000,1,3,5,3,1,0,4.698970004
25,1,0,7,-8,0,180000,1,3,5,3,1,0,5.255272505
37,1,0,5,-8,1,60000,1,1,5,5,1,0,4.77815125
38,0,0,7,-8,1,53000,1,3,5,4,1,0,4.72427587
25,1,0,6,-8,0,50000,1,3,5,1,1,0,4.698970004
34,0,0,5,-8,1,50000,1,3,5,3,1,0,4.698970004
43,1,0,4,-8,1,46000,1,3,5,3,1,0,4.662757832
23,0,1,7,8,0,25000,1,3,5,2,1,0,4.397940009
27,1,1,7,-8,1,140000,1,3,5,3,1,0,5.146128036
36,0,1,5,-8,1,30000,1,4,5,3,1,0,4.477121255
35,0,0,7,-8,1,108000,1,4,5,2,1,0,5.033423755
39,1,0,8,-8,1,250000,1,3,-8,3,1,0,5.397940009
36,0,0,7,-8,0,110000,1,2,5,3,1,0,5.041392685
38,1,1,6,-8,1,350000,1,2,5,3,1,0,5.544068044
41,0,1,5,-8,1,150000,1,3,5,3,1,0,5.176091259
34,1,0,6,-8,1,50000,1,2,5,3,1,0,4.698970004
32,0,0,7,-8,1,70000,1,3,5,3,1,0,4.84509804
38,1,0,4,-8,1,110000,1,4,5,3,1,0,5.041392685
37,0,1,5,-8,1,46000,1,4,5,3,1,0,4.662757832
63,0,0,0,-8,1,28000,1,4,5,3,1,0,4.447158031
31,1,0,7,-8,0,70000,1,3,5,3,1,0,4.84509804
29,1,0,5,-8,1,50000,1,3,5,2,1,0,4.698970004
44,1,0,4,-8,1,80000,1,2,5,4,1,0,4.903089987
38,1,0,7,-8,1,32000,1,3,5,3,1,0,4.505149978
43,0,0,5,-8,1,95000,1,2,-8,4,1,0,4.977723605
68,1,1,0,-8,1,30000,1,4,5,3,1,0,4.477121255
21,1,0,6,7,0,23700,1,2,5,4,1,0,4.374748346
35,1,0,7,-8,1,90000,1,3,5,4,1,0,4.954242509
36,0,0,7,-8,1,120000,1,4,-8,4,1,0,5.079181246
38,0,0,6,-8,1,120000,1,4,5,3,1,0,5.079181246
33,1,0,7,-8,0,100000,1,4,5,3,1,0,5
39,1,0,7,-8,1,150000,1,3,-8,3,1,0,5.176091259
43,1,0,5,-8,1,54000,1,4,5,3,1,0,4.73239376
44,0,0,7,-8,1,93600,1,5,-8,2,1,0,4.971275849
